ndx	pdbpath	fxity	nclusts	aver_rmsd	nfrags
996	../scop40NR/d1iw5a1.ent	0.4578313253012048	38	4.77367760595986	83
997	../scop40NR/d1iwga5.ent	0.6629213483146067	59	4.656185946505474	89
998	../scop40NR/d2xpwa2.ent	0.3049645390070922	43	3.0360615017058104	141
999	../scop40NR/d1iwga6.ent	0.5764705882352941	49	4.784530760078694	85
1000	../scop40NR/d2xvla5.ent	0.7217391304347827	83	4.458597839716927	115
1001	../scop40NR/d1ix9a1.ent	0.5168539325842697	46	4.020134636220599	89
1002	../scop40NR/d2xwsa1.ent	0.5983606557377049	73	5.000496682709694	122
1003	../scop40NR/d1ix9a2.ent	0.6410256410256411	75	5.030400024478661	117
1004	../scop40NR/d1ixta_.ent	1.0	24	4.399206955399778	24
1005	../scop40NR/d1iyca_.ent	0.9393939393939394	31	4.4973616886839505	33
1006	../scop40NR/d2xz4a_.ent	0.6111111111111112	99	5.042763889675673	162
1007	../scop40NR/d2xzga2.ent	0.4166666666666667	10	2.384066341755291	24
1008	../scop40NR/d2y0ta_.ent	0.62	31	4.440838239526749	50
1009	../scop40NR/d1iyjb1.ent	0.5233160621761658	101	4.158666460511636	193
1010	../scop40NR/d2y78a1.ent	0.8608695652173913	99	5.296141125691635	115
1011	../scop40NR/d2yc1c_.ent	0.8548387096774194	53	5.097111309015044	62
1012	../scop40NR/d2yhha_.ent	0.5238095238095238	55	4.5728022788765745	105
1013	../scop40NR/d1iyjb5.ent	0.6074074074074074	82	4.917812135075673	135
1014	../scop40NR/d1iyka2.ent	0.45535714285714285	102	4.718301468184907	224
1015	../scop40NR/d1iyra_.ent	0.5125	41	3.8671406342973933	80
1016	../scop40NR/d1j0aa_.ent	0.38198757763975155	123	4.48033149508433	322
1017	../scop40NR/d1j0ta_.ent	0.4533333333333333	34	3.2300157825258045	75
1018	../scop40NR/d1j26a1.ent	0.5625	54	4.67509269186606	96
1019	../scop40NR/d1j27a_.ent	0.51	51	4.949957559381425	100
1020	../scop40NR/d1j2jb_.ent	0.2894736842105263	11	2.1625532208222102	38
1021	../scop40NR/d1j2ma_.ent	0.6041666666666666	58	3.8134106690995395	96
1022	../scop40NR/d1j30a_.ent	0.18115942028985507	25	2.10248137271547	138
1023	../scop40NR/d1j6ra1.ent	0.421875	81	4.5732070990529285	192
1024	../scop40NR/d1j7na1.ent	0.33760683760683763	79	3.8133968583800253	234
1025	../scop40NR/d1j8ua_.ent	0.3355263157894737	102	4.224493956198487	304
1026	../scop40NR/d2yivx_.ent	0.4924698795180723	327	5.219014161035922	664
1027	../scop40NR/d2yrka1.ent	0.7111111111111111	32	4.573722236627414	45
1028	../scop40NR/d2yuaa1.ent	0.4578313253012048	38	3.8039819472049623	83
1029	../scop40NR/d2yuua1.ent	0.7611940298507462	51	4.350007972597252	67
1030	../scop40NR/d2yuya1.ent	0.7181818181818181	79	4.489377176254249	110
1031	../scop40NR/d2yvea2.ent	0.2755102040816326	27	2.9564614054195735	98
1032	../scop40NR/d1j93a_.ent	0.34411764705882353	117	4.186676493382732	340
1033	../scop40NR/d2yvla_.ent	0.4385245901639344	107	4.721275078917152	244
1034	../scop40NR/d1jb7a3.ent	0.5813953488372093	100	4.8254731599172995	172
1035	../scop40NR/d2yvya1.ent	0.1693548387096774	21	2.6639108487349645	124
1036	../scop40NR/d2z0aa_.ent	0.14492753623188406	10	1.9614478951741408	69
1037	../scop40NR/d2z0xa_.ent	0.4805194805194805	74	4.640940076254496	154
1038	../scop40NR/d1jb7b_.ent	0.5201793721973094	116	4.8091247624447835	223
1039	../scop40NR/d1jbia_.ent	0.7319587628865979	71	4.4832178450616444	97
1040	../scop40NR/d2z1aa1.ent	0.4752475247524752	96	4.679978646580106	202
1041	../scop40NR/d2z1ca1.ent	0.5294117647058824	36	4.786983013913603	68
1042	../scop40NR/d1jcla1.ent	0.38306451612903225	95	4.2092887236069	248
1043	../scop40NR/d2z39a1.ent	0.5578512396694215	135	4.689742668712044	242
1044	../scop40NR/d2z3ha_.ent	0.4959349593495935	61	4.972243169190997	123
1045	../scop40NR/d2z43b1.ent	0.3793103448275862	22	3.528277262646647	58
1046	../scop40NR/d1jcua_.ent	0.5414634146341464	111	4.70789361630147	205
1047	../scop40NR/d1jdqa1.ent	0.618421052631579	47	4.7981362389478	76
1048	../scop40NR/d2z48a3.ent	0.5205479452054794	76	4.662486149703144	146
1049	../scop40NR/d2z4ua_.ent	0.41312741312741313	107	4.597078749484466	259
1050	../scop40NR/d1jeyb1.ent	0.37209302325581395	112	4.626933134953035	301
1051	../scop40NR/d2z6oa_.ent	0.4785276073619632	78	4.58956193117227	163
1052	../scop40NR/d1jfib_.ent	0.22727272727272727	30	2.5125939701782167	132
1053	../scop40NR/d1jfua_.ent	0.4797687861271676	83	4.558299181965511	173
1054	../scop40NR/d1jh3a_.ent	0.7291666666666666	70	4.816289867972955	96
1055	../scop40NR/d1jhna3.ent	0.5683453237410072	79	4.015562475437173	139
1056	../scop40NR/d2z6ra_.ent	0.41379310344827586	108	4.631342692640635	261
1057	../scop40NR/d2z7fi_.ent	0.7446808510638298	35	4.017408626119494	47
1058	../scop40NR/d1jhsa_.ent	0.4540540540540541	84	4.7347990169944865	185
1059	../scop40NR/d1jida_.ent	0.4864864864864865	54	4.447038143292697	111
1060	../scop40NR/d2ze5a_.ent	0.32142857142857145	72	4.102422664206884	224
1061	../scop40NR/d2zjr41.ent	0.8235294117647058	28	4.342286552937385	34
1062	../scop40NR/d2znda_.ent	0.21951219512195122	36	3.615581088098279	164
1063	../scop40NR/d2zska2.ent	0.44954128440366975	49	4.072366828818021	109
1064	../scop40NR/d2zw2a_.ent	0.43902439024390244	36	4.874794775521486	82
1065	../scop40NR/d1jiha2.ent	0.3290155440414508	127	4.407422122643726	386
1066	../scop40NR/d2zxda1.ent	0.4034582132564842	140	4.526907990844359	347
1067	../scop40NR/d2zy9a3.ent	0.18128654970760233	31	2.070001503526869	171
1068	../scop40NR/d3a0hy_.ent	0.32	8	2.2632784355163573	25
1069	../scop40NR/d1jixa_.ent	0.4074074074074074	143	4.578324783642612	351
1070	../scop40NR/d1jjcb2.ent	0.4861111111111111	35	4.388151710163112	72
1071	../scop40NR/d1jjcb6.ent	0.4368932038834951	90	4.712197307485675	206
1072	../scop40NR/d1jjga_.ent	0.6666666666666666	66	4.114934664206315	99
1073	../scop40NR/d1jm1a_.ent	0.553921568627451	113	4.851653091930302	204
1074	../scop40NR/d1jm7b_.ent	0.6063829787234043	57	4.343088083060255	94
1075	../scop40NR/d1jmxa5.ent	0.5775862068965517	67	4.496984547418271	116
1076	../scop40NR/d1jnda2.ent	0.7078651685393258	63	4.491194317101108	89
1077	../scop40NR/d1jnra1.ent	0.41304347826086957	57	4.450040334163907	138
1078	../scop40NR/d3a3da1.ent	0.36525612472160357	164	4.920287376007718	449
1079	../scop40NR/d1jnrb_.ent	0.5616438356164384	82	4.506342272188387	146
1080	../scop40NR/d1jnsa_.ent	0.6179775280898876	55	4.657043152653258	89
1081	../scop40NR/d1jo5a_.ent	0.3111111111111111	14	2.2051805054699933	45
1082	../scop40NR/d3a7ra1.ent	0.411522633744856	100	4.817525360934837	243
1083	../scop40NR/d1jq5a_.ent	0.3856749311294766	140	4.813707648774613	363
1084	../scop40NR/d3a9sa1.ent	0.3595505617977528	128	4.412712162700345	356
1085	../scop40NR/d3a9sa2.ent	0.4669603524229075	106	4.694208577148616	227
1086	../scop40NR/d1jr2a_.ent	0.377431906614786	97	4.447934750217058	257
1087	../scop40NR/d1jr3a1.ent	0.3089430894308943	38	2.9551162576417753	123
1088	../scop40NR/d1jr3d1.ent	0.3467741935483871	43	3.4299269989811263	124
1089	../scop40NR/d1js1x2.ent	0.5298013245033113	80	4.581980999916156	151
1090	../scop40NR/d3aa0a_.ent	0.46096654275092935	124	5.2372153633167455	269
1091	../scop40NR/d1jsga_.ent	0.5185185185185185	56	4.260150245892904	108
1092	../scop40NR/d3aaba_.ent	0.5607476635514018	60	4.373551551890025	107
1093	../scop40NR/d1jv2b3.ent	0.7195121951219512	59	4.759571069606637	82
1094	../scop40NR/d1jv2b4.ent	0.9285714285714286	26	4.566706365164445	28
1095	../scop40NR/d3ag7a1.ent	0.41237113402061853	40	3.7977541864855864	97
1096	../scop40NR/d3agna_.ent	0.7672413793103449	89	4.946065646896358	116
1097	../scop40NR/d1jvra_.ent	0.6194029850746269	83	4.075418950615986	134
1098	../scop40NR/d3agxa2.ent	0.5543478260869565	51	4.48133794031333	92
1099	../scop40NR/d3ah7a1.ent	0.7735849056603774	82	4.878625798128325	106
1100	../scop40NR/d1jw3a_.ent	0.46715328467153283	64	4.8633393632139175	137
1101	../scop40NR/d3ak8a_.ent	0.2847682119205298	43	3.449657186695235	151
1102	../scop40NR/d3amca_.ent	0.4065573770491803	124	4.3967732136366795	305
1103	../scop40NR/d1jx6a_.ent	0.3611940298507463	121	4.42405733344403	335
1104	../scop40NR/d1jxca_.ent	0.8461538461538461	55	4.471882253511417	65
1105	../scop40NR/d3ar4a2.ent	0.5803571428571429	65	4.566744360949236	112
1106	../scop40NR/d1jyoe_.ent	0.46464646464646464	46	4.094277154054097	99
1107	../scop40NR/d1jz8a1.ent	0.5135135135135135	57	4.070545725723374	111
1108	../scop40NR/d3ar4a4.ent	0.4491525423728814	106	4.7069897254968005	236
1109	../scop40NR/d1jz8a3.ent	0.5637254901960784	115	4.469569427251632	204
1110	../scop40NR/d1k04a_.ent	0.19424460431654678	27	2.3157807940664537	139
1111	../scop40NR/d3awua1.ent	0.46494464944649444	126	4.2744659660882816	271
1112	../scop40NR/d1k0wa_.ent	0.39545454545454545	87	4.456084925314365	220
1113	../scop40NR/d1k18a_.ent	0.7142857142857143	20	4.434703324826396	28
1114	../scop40NR/d1k1va_.ent	0.39473684210526316	15	2.7331099534133796	38
1115	../scop40NR/d3b0ga1.ent	0.4675324675324675	72	4.463943464219379	154
1116	../scop40NR/d3b0ga2.ent	0.5476190476190477	92	4.60153545239991	168
1117	../scop40NR/d3b0ga4.ent	0.5365853658536586	66	4.716928127217146	123
1118	../scop40NR/d3b82a5.ent	0.4298245614035088	49	4.5383150244757156	114
1119	../scop40NR/d3beca1.ent	0.5555555555555556	50	4.123036091908997	90
1120	../scop40NR/d3besl_.ent	0.3230769230769231	42	2.9347719288665868	130
1121	../scop40NR/d1k1xa3.ent	0.3289902280130293	101	4.370655902398446	307
1122	../scop40NR/d3bexa1.ent	0.4956521739130435	57	4.678802581831729	115
1123	../scop40NR/d3bexa2.ent	0.43548387096774194	54	4.587491446509027	124
1124	../scop40NR/d1k24a_.ent	0.3902439024390244	96	3.6768632979599527	246
1125	../scop40NR/d3biya_.ent	0.41304347826086957	95	4.717530861650726	230
1126	../scop40NR/d1k28a1.ent	0.6859504132231405	83	4.5721388686371744	121
1127	../scop40NR/d3bjva_.ent	0.42483660130718953	65	4.469813446333725	153
1128	../scop40NR/d3bmva2.ent	0.7669902912621359	79	4.441583334236638	103
1129	../scop40NR/d3bmva3.ent	0.6744186046511628	58	4.4382186770729275	86
1130	../scop40NR/d1k28a2.ent	0.2641509433962264	56	4.08385208846478	212
1131	../scop40NR/d1k28a3.ent	0.3755868544600939	80	4.095168683099769	213
1132	../scop40NR/d1k2yx1.ent	0.48299319727891155	71	4.720090396721253	147
1133	../scop40NR/d1k2yx4.ent	0.5161290322580645	48	4.817918422966696	93
1134	../scop40NR/d1k32a2.ent	0.4748201438848921	132	4.4057246229219595	278
1135	../scop40NR/d1k5na1.ent	0.6086956521739131	56	4.204695444793523	92
1136	../scop40NR/d3bnja_.ent	0.40425531914893614	190	4.505504931891029	470
1137	../scop40NR/d1k5na2.ent	0.518918918918919	96	5.223363229149967	185
1138	../scop40NR/d3boea_.ent	0.41262135922330095	85	4.61756557986549	206
1139	../scop40NR/d1k7ca_.ent	0.4608695652173913	106	4.4917032293426065	230
1140	../scop40NR/d1k8kd1.ent	0.47863247863247865	56	4.669299770561074	117
1141	../scop40NR/d3bq9a2.ent	0.5330188679245284	113	4.947023162294024	212
1142	../scop40NR/d3br0a2.ent	0.22321428571428573	25	2.310317961539484	112
1143	../scop40NR/d3bsua1.ent	0.5909090909090909	26	4.624341253237414	44
1144	../scop40NR/d1k8ke_.ent	0.4152046783625731	71	4.161252844000779	171
1145	../scop40NR/d1k8kf_.ent	0.3780487804878049	62	4.33128674160678	164
1146	../scop40NR/d3bu8a_.ent	0.22885572139303484	46	2.8263560061920856	201
1147	../scop40NR/d3bula1.ent	0.28735632183908044	25	2.5913121469514753	87
1148	../scop40NR/d3bvpa1.ent	0.4461538461538462	58	4.6937505516683204	130
1149	../scop40NR/d3bvxa1.ent	0.39090909090909093	43	3.844333935106589	110
1150	../scop40NR/d1k8wa5.ent	0.4609053497942387	112	4.703508906308045	243
1151	../scop40NR/d1k91a1.ent	0.7575757575757576	25	4.273532498638164	33
1152	../scop40NR/d1k92a1.ent	0.455026455026455	86	4.440716322957477	189
1153	../scop40NR/d1k92a2.ent	0.4852941176470588	132	5.041113407701732	272
1154	../scop40NR/d1k9ua_.ent	0.4	32	3.6833145258435978	80
1155	../scop40NR/d3bvxa2.ent	0.417910447761194	224	4.406131548426529	536
1156	../scop40NR/d1k9xa_.ent	0.25101214574898784	124	3.3877732313687754	494
1157	../scop40NR/d1ka8a_.ent	0.5567010309278351	54	4.513444973274833	97
1158	../scop40NR/d1kala_.ent	0.8076923076923077	21	4.359435347057659	26
1159	../scop40NR/d1kbha_.ent	0.4318181818181818	19	3.2137181807832778	44
1160	../scop40NR/d3bvxa3.ent	0.47512437810945274	191	4.806067453488888	402
1161	../scop40NR/d1kbla3.ent	0.3521505376344086	131	4.359880613407762	372
1162	../scop40NR/d1kcfa1.ent	0.5151515151515151	17	3.8029728808514673	33
1163	../scop40NR/d3bwta_.ent	0.15757575757575756	52	2.481344164727586	330
1164	../scop40NR/d3bxua_.ent	0.7352941176470589	50	4.492835162426619	68
1165	../scop40NR/d3by8a_.ent	0.5486111111111112	79	5.197487750602312	144
1166	../scop40NR/d3bzca1.ent	0.40229885057471265	35	3.6528007973333474	87
1167	../scop40NR/d1kcma_.ent	0.3715415019762846	94	4.744504239112705	253
1168	../scop40NR/d1kdga2.ent	0.5168539325842697	92	4.677407797911811	178
1169	../scop40NR/d1kf3a_.ent	0.6016260162601627	74	4.684940572199909	123
1170	../scop40NR/d1kf6c_.ent	0.29133858267716534	37	2.972710092526773	127
1171	../scop40NR/d3bzca3.ent	0.29283489096573206	94	3.485321330761956	321
1172	../scop40NR/d1kf6d_.ent	0.31896551724137934	37	2.7866264390875446	116
1173	../scop40NR/d1kfta_.ent	0.660377358490566	35	3.5559171996917875	53
1174	../scop40NR/d3c0na1.ent	0.6375	51	4.643030061488971	80
1175	../scop40NR/d1kfwa2.ent	0.8103448275862069	47	4.613284296498996	58
1176	../scop40NR/d1kg1a_.ent	0.7192982456140351	41	4.027859894706125	57
1177	../scop40NR/d1khca_.ent	0.4621212121212121	61	4.7062312259746735	132
1178	../scop40NR/d1khda1.ent	0.2727272727272727	18	3.1920468729738527	66
1179	../scop40NR/d1kjqa1.ent	0.6197183098591549	44	4.747431626131411	71
1180	../scop40NR/d1kloa1.ent	0.75	39	4.379634610515022	52
1181	../scop40NR/d1kloa2.ent	0.8113207547169812	43	4.241641278133651	53
1182	../scop40NR/d1kloa3.ent	0.8333333333333334	40	4.346012937474168	48
1183	../scop40NR/d1klxa_.ent	0.25384615384615383	33	2.9914615521963532	130
1184	../scop40NR/d1kmta1.ent	0.5413533834586466	72	4.044673362556769	133
1185	../scop40NR/d3c20a1.ent	0.38127090301003347	114	4.347065600169258	299
1186	../scop40NR/d3c57a_.ent	0.4897959183673469	24	3.91402554824818	49
1187	../scop40NR/d3c5ra2.ent	0.30833333333333335	37	4.212955011570205	120
1188	../scop40NR/d1kn0a_.ent	0.4198895027624309	76	4.667245626791628	181
1189	../scop40NR/d3c7bb4.ent	0.5172413793103449	60	4.748626756635755	116
1190	../scop40NR/d1knca_.ent	0.21637426900584794	37	2.646455209510772	171
1191	../scop40NR/d3c7ma_.ent	0.5658536585365853	116	4.666360810885182	205
1192	../scop40NR/d1knla_.ent	0.43089430894308944	53	4.195662882469826	123
1193	../scop40NR/d3c97a_.ent	0.576271186440678	68	4.8465769095188485	118
1194	../scop40NR/d1knxa1.ent	0.5193798449612403	67	4.409073771539843	129
1195	../scop40NR/d1ko7a1.ent	0.4444444444444444	56	4.3408552412817505	126
1196	../scop40NR/d1koea_.ent	0.4911242603550296	83	4.450412504006899	169
1197	../scop40NR/d1kp6a_.ent	0.5526315789473685	42	4.753095623064487	76
1198	../scop40NR/d1kpta_.ent	0.5588235294117647	57	4.638625472878571	102
1199	../scop40NR/d1kqfa1.ent	0.5740740740740741	93	4.993980162446409	162
1201	../scop40NR/d3cb0a_.ent	0.49079754601226994	80	4.690951367233123	163
1202	../scop40NR/d1kqfb1.ent	0.49377593360995853	119	4.571775992183046	241
1203	../scop40NR/d1kqfb2.ent	0.38095238095238093	16	2.6560477402035882	42
1204	../scop40NR/d3cb2a1.ent	0.371900826446281	90	4.3213627523658715	242
1205	../scop40NR/d3cfya1.ent	0.5161290322580645	64	5.068972406680158	124
1206	../scop40NR/d1kqfc_.ent	0.26291079812206575	56	2.8215429380346566	213
1207	../scop40NR/d1kqha_.ent	0.8285714285714286	29	4.299288987432208	35
1208	../scop40NR/d3cg0a1.ent	0.5934959349593496	73	4.968376332605749	123
1209	../scop40NR/d3ci0k2.ent	0.4953271028037383	53	4.192018205991571	107
1210	../scop40NR/d3ci3a1.ent	0.5078534031413613	97	4.334207899987556	191
1211	../scop40NR/d1kqpa_.ent	0.34701492537313433	93	4.131958496762039	268
1212	../scop40NR/d1kska3.ent	0.5272727272727272	29	4.582770565068426	55
1213	../scop40NR/d1ksqa1.ent	0.8428571428571429	59	4.55958504111183	70
1214	../scop40NR/d1kv9a1.ent	0.43564356435643564	44	3.9729536184521588	101
1215	../scop40NR/d1kwga1.ent	0.7450980392156863	38	4.516916864035634	51
1216	../scop40NR/d1kwma2.ent	0.5434782608695652	50	4.596007687013265	92
1217	../scop40NR/d1kxga_.ent	0.5106382978723404	72	3.9488238408126484	141
1218	../scop40NR/d3cova_.ent	0.4753521126760563	135	4.931033331199156	284
1219	../scop40NR/d3crda_.ent	0.5154639175257731	50	3.449474490009417	97
1220	../scop40NR/d1kxla_.ent	0.6413043478260869	118	4.806421029092727	184
1221	../scop40NR/d1kz1a_.ent	0.43243243243243246	64	4.386094223125583	148
1222	../scop40NR/d1kzqa1.ent	0.5873015873015873	74	4.61087929131733	126
1223	../scop40NR/d3cs3a_.ent	0.5413533834586466	144	5.124700334743807	266
1224	../scop40NR/d1l0qa1.ent	0.6436781609195402	56	3.9485382385417074	87
1225	../scop40NR/d3cu7a2.ent	0.5959595959595959	59	3.846691208267173	99
1226	../scop40NR/d3cu7a9.ent	0.859375	55	4.345732708170544	64
1227	../scop40NR/d3cu7af.ent	0.7181208053691275	107	4.6751113150292785	149
1228	../scop40NR/d3cw2c1.ent	0.7283950617283951	59	4.484983737086073	81
1229	../scop40NR/d3cw2c2.ent	0.3409090909090909	30	2.5685453627812715	88
1230	../scop40NR/d3cwna_.ent	0.44025157232704404	140	4.6447703255490245	318
1231	../scop40NR/d1l2ra_.ent	0.33259911894273125	151	4.403942130811485	454
1232	../scop40NR/d1l2wi_.ent	0.5370370370370371	29	4.632277619844847	54
1233	../scop40NR/d1l3ya1.ent	0.918918918918919	34	4.71094827829616	37
1234	../scop40NR/d3cx5c2.ent	0.27906976744186046	72	2.879421822625541	258
1235	../scop40NR/d3cx5d1.ent	0.4336734693877551	85	4.407142603368433	196
1236	../scop40NR/d3cx5e2.ent	0.37735849056603776	20	3.0503678757839245	53
1237	../scop40NR/d1l5aa2.ent	0.38866396761133604	96	4.551789641315341	247
1238	../scop40NR/d3cx5g_.ent	0.2764227642276423	34	3.125257521470821	123
1239	../scop40NR/d3cx5h_.ent	0.5	45	3.9748552117413944	90
1240	../scop40NR/d3cx5i_.ent	0.35185185185185186	19	2.901896161986681	54
1241	../scop40NR/d3d2wa1.ent	0.6119402985074627	41	4.667788027648167	67
1242	../scop40NR/d3d36c_.ent	0.3076923076923077	12	2.7106509567835393	39
1243	../scop40NR/d1l5ja2.ent	0.47368421052631576	99	4.608560711438778	209
1244	../scop40NR/d1l6ja3.ent	0.8571428571428571	48	4.351369376617427	56
1245	../scop40NR/d1l9la_.ent	0.30985915492957744	22	2.569121081035446	71
1246	../scop40NR/d3d9sa1.ent	0.3112033195020747	75	3.251406560159703	241
1247	../scop40NR/d3deoa1.ent	0.8372093023255814	36	4.909599294206012	43
1248	../scop40NR/d3deoa2.ent	0.6067415730337079	54	4.6749114522788275	89
1249	../scop40NR/d3djca1.ent	0.6218487394957983	74	5.00132647059065	119
1250	../scop40NR/d3djcc2.ent	0.5572519083969466	73	5.013797656034202	131
1251	../scop40NR/d1l9xa_.ent	0.37630662020905925	108	4.584942451187335	287
1252	../scop40NR/d1ldda_.ent	0.49295774647887325	35	3.7773975680399876	71
1253	../scop40NR/d1ldja1.ent	0.3793103448275862	33	3.5675301236313484	87
1254	../scop40NR/d3dnfa_.ent	0.4874551971326165	136	4.989244297022942	279
1255	../scop40NR/d3drza_.ent	0.594059405940594	60	4.604970312272786	101
1256	../scop40NR/d1ldja3.ent	0.39194139194139194	107	4.21199429866488	273
1257	../scop40NR/d1lf9a2.ent	0.4927007299270073	135	4.803608637712183	274
1258	../scop40NR/d3dtha_.ent	0.42777777777777776	154	4.767232631117704	360
1259	../scop40NR/d3dxrb_.ent	0.22727272727272727	15	2.484834244996446	66
1260	../scop40NR/d1lfwa2.ent	0.49222797927461137	95	4.8171081349108436	193
1261	../scop40NR/d1lgha_.ent	0.3584905660377358	19	2.3736363674406906	53
1262	../scop40NR/d1lgqa1.ent	0.5925925925925926	64	4.691707568792486	108
1263	../scop40NR/d1lkta_.ent	0.5841584158415841	59	4.289266826410922	101
1264	../scop40NR/d3dy8a2.ent	0.22741433021806853	73	2.9591250913918588	321
1265	../scop40NR/d3e4ha_.ent	0.8461538461538461	22	4.537496833406257	26
1266	../scop40NR/d3e8lc_.ent	0.5485714285714286	96	3.9995923537565736	175
1267	../scop40NR/d3e9ua1.ent	0.5723684210526315	87	4.690781184258017	152
1268	../scop40NR/d3eg4a_.ent	0.4891304347826087	135	4.994065375943453	276
1269	../scop40NR/d3egna_.ent	0.5169491525423728	61	4.717768388474187	118
1270	../scop40NR/d3eina2.ent	0.4959349593495935	61	3.8144826938029013	123
1271	../scop40NR/d3eipa_.ent	0.6419753086419753	52	4.546075943620662	81
1272	../scop40NR/d3erba3.ent	0.803030303030303	53	4.510811007986165	66
1273	../scop40NR/d3etja1.ent	0.5	38	4.490025173243228	76
1274	../scop40NR/d3eubs2.ent	0.4852941176470588	33	3.609302653470254	68
1275	../scop40NR/d1llfa_.ent	0.3935969868173258	209	4.580537062639387	531
1276	../scop40NR/d3evha1.ent	0.3218390804597701	112	3.7684851279896905	348
1277	../scop40NR/d3ezqa1.ent	0.21818181818181817	24	2.3502227184767563	110
